CustomerID,CustomerName,Email,Phone,Address,Segment,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
490,Robert Rivas,masseyjames@example.org,269-243-8370,"901 Victor Glen, Lake Matthew, VT 21836",Fashion Lover,9,Tonight Books,Books,171.55,2024-07-25
134,Dwayne Sexton,frank72@example.org,710-254-4558,"47633 Thompson Village Suite 695, Monteshaven, ME 09239",Bargain Hunter,31,Market Games,Toys & Games,13.05,2024-09-15
180,Lori Williamson,mayojesse@example.com,044-291-2791,"03700 Jennifer Ports, Liuview, OK 53159",General Shopper,13,Claim Supplies,Pet Supplies,60.78,2023-03-25
353,Jeffrey Blake,rogersmanuel@example.com,020-472-4978,"0993 Maria Fork Suite 463, Lisaton, PA 60893",Bargain Hunter,44,Better Automotive,Automotive,17.38,2024-04-03
477,Susan Herrera,david22@example.org,858-284-0337,"287 Erickson Expressway Apt. 102, South Walter, WI 93537",Bargain Hunter,26,Way Electronics,Electronics,29.74,2024-01-04
263,Zachary Smith,fware@example.net,590-174-4662,"00992 Wilson Circle Apt. 148, Maxwellfurt, PR 52892",Bargain Hunter,34,Fire Grocery,Grocery,40.06,2024-05-05
325,Jenny Larson,rodriguezstephen@example.com,572-138-0032,"069 John Unions, West Dean, PR 08548",Tech Enthusiast,45,Right Electronics,Electronics,156.57,2023-04-30
191,Annette Allen,mrivera@example.net,274-891-8859,"0245 George Prairie Apt. 242, Lake Jeremiahfurt, PW 70702",Bargain Hunter,35,Gas Books,Books,17.84,2024-03-13
273,Mitchell Farmer,wardmike@example.net,354-310-9926,"209 Welch Mews Apt. 632, Pamview, TX 50692",Bargain Hunter,3,Compare Beauty,Health & Beauty,15.23,2023-12-04
81,Miguel Freeman,joyce88@example.com,845-132-7470,"83546 Santos Streets Apt. 758, North Jason, GA 39078",Bargain Hunter,31,Market Games,Toys & Games,48.32,2024-09-27
391,Christopher Lewis,qwong@example.org,989-619-7665,"54315 Hailey Crescent Apt. 404, Kochtown, GU 49663",Bargain Hunter,13,Claim Supplies,Pet Supplies,35.91,2023-06-14
169,Rebecca Evans,awalton@example.com,771-824-8544,"9630 April Walks Suite 413, Troyside, PW 95014",Fashion Lover,38,Necessary Electronics,Electronics,32.39,2023-10-22
84,Valerie Williams,thompsonheather@example.org,256-875-6430,"010 Carter Route, Erikborough, ND 79255",Fashion Lover,34,Fire Grocery,Grocery,252.15,2023-11-20
482,Anne Reynolds,brooksphillip@example.org,266-339-3020,"5210 Myers Mills Suite 542, East Tony, GA 89927",Tech Enthusiast,22,Plan Beauty,Health & Beauty,115.18,2023-07-27
342,Jose Gonzalez,smullen@example.com,948-140-9717,"PSC 8961, Box 0314, APO AA 98622",General Shopper,34,Fire Grocery,Grocery,136.3,2024-09-17
340,Erica Hart,davilajim@example.net,104-671-9844,"9864 Martin Wall Suite 612, North Wendy, NY 67320",Tech Enthusiast,34,Fire Grocery,Grocery,404.07,2023-09-05
163,Cindy Chang,hhammond@example.net,260-445-5473,"29092 Gross Lakes Apt. 897, Port Jeanettechester, AS 77983",Bargain Hunter,11,Shoulder Clothing,Clothing,32.32,2023-08-02
165,Donna Johnson,clayton83@example.com,659-095-2487,"94867 Kristina Plains Suite 388, Lake Kristi, UT 81518",Bargain Hunter,5,Stay Clothing,Clothing,47.17,2024-12-22
28,Raymond Patterson,vreyes@example.org,319-414-7626,"1011 Ball Points, Port Felicia, MN 26772",Tech Enthusiast,33,Ability Beauty,Health & Beauty,437.7,2024-05-19
375,Molly Tran,smithkaren@example.net,898-500-8715,"080 Bryan Garden Apt. 904, West Andrew, ID 28181",Tech Enthusiast,37,Building Games,Toys & Games,413.85,2024-12-03
291,Chelsea Nguyen,bkelley@example.com,595-060-6895,"50774 Mitchell Canyon, Melissamouth, MN 99446",Tech Enthusiast,38,Necessary Electronics,Electronics,239.49,2023-01-12
175,Joanne Mitchell,ylynch@example.org,072-514-2365,"86834 Porter Gardens, Emilyport, HI 12726",Fashion Lover,15,Wide Supplies,Pet Supplies,147.78,2023-06-09
306,Lisa Rivera,tcooper@example.org,589-838-4298,"3417 Nicholas Unions, Robinberg, FM 94020",Fashion Lover,34,Fire Grocery,Grocery,285.8,2024-05-11
420,Mary Horne,theresawashington@example.org,224-313-9589,"2078 Hardin Cliff Suite 572, Josephside, WY 18826",Tech Enthusiast,14,Threat Electronics,Electronics,82.28,2024-03-04
427,John Luna,ryanstrickland@example.net,905-807-5819,"41113 Martin Drive Apt. 541, Raymondfort, NC 98438",General Shopper,37,Building Games,Toys & Games,134.66,2024-08-02
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,24,Day Supplies,Pet Supplies,419.47,2024-03-10
229,Jamie Wells,dustin70@example.org,551-154-1529,"091 William Plaza Apt. 948, West Andresside, NY 03658",Tech Enthusiast,26,Way Electronics,Electronics,244.36,2024-10-28
395,Mrs. Virginia Espinoza,sadams@example.org,161-518-2487,"5388 Decker Junction, Millsside, NV 87482",General Shopper,20,Situation Outdoors,Sports & Outdoors,169.98,2024-07-30
491,Courtney Cunningham,pwells@example.org,867-782-4189,"9497 Holly Knolls Apt. 783, Dodsonside, OH 62133",General Shopper,8,Yes Beauty,Health & Beauty,129.41,2024-06-25
442,Julie Miller,hughesdaniel@example.com,088-704-6339,"1479 Pamela Rapid Suite 845, Meganberg, AK 06759",Fashion Lover,41,Such Clothing,Clothing,254.51,2024-01-22
51,Philip Spencer,erivera@example.net,363-307-9451,"17383 Richardson River, Scottville, AK 69873",Bargain Hunter,26,Way Electronics,Electronics,24.75,2024-11-11
150,Clinton Martin,lmorgan@example.com,385-402-9770,"653 Melissa Place, New Wendy, NC 53401",Fashion Lover,5,Stay Clothing,Clothing,177.65,2023-05-04
177,Charles Anderson,ccoleman@example.org,672-683-4715,"23463 Stuart Parkways Suite 118, East Christineberg, KS 99137",General Shopper,43,Remain Electronics,Electronics,59.7,2024-10-09
274,Brittany Martinez,dharris@example.com,865-158-9445,"736 Berger Valleys Suite 326, Susanfort, PR 99482",Bargain Hunter,34,Fire Grocery,Grocery,26.97,2024-05-08
165,Donna Johnson,clayton83@example.com,659-095-2487,"94867 Kristina Plains Suite 388, Lake Kristi, UT 81518",Bargain Hunter,45,Right Electronics,Electronics,20.53,2023-08-21
106,Beverly Hernandez,peterbishop@example.org,400-346-0454,"654 Campbell Circle Apt. 998, Dayburgh, FM 74769",Bargain Hunter,23,Very Kitchen,Home & Kitchen,16.62,2023-12-16
446,Nicole Lam,ana12@example.org,115-611-5885,"78827 Martinez Vista, Lisaberg, AZ 21658",Tech Enthusiast,34,Fire Grocery,Grocery,145.84,2024-10-04
204,Isaac French,douglas10@example.net,811-289-6121,"Unit 4803 Box 8013, DPO AE 81770",General Shopper,12,Grow Supplies,Pet Supplies,108.19,2023-12-01
243,Shirley Potter,danielhowell@example.com,935-934-4584,"USCGC Roberts, FPO AA 74074",General Shopper,26,Way Electronics,Electronics,99.08,2023-03-13
440,Ryan Jones,pvang@example.org,982-204-2691,"Unit 6851 Box 1949, DPO AP 96873",General Shopper,34,Fire Grocery,Grocery,47.35,2023-11-02
354,Wesley Ellis,vlewis@example.net,173-390-2407,"2524 Vaughn Circles Suite 032, South Brendaton, WI 30362",General Shopper,48,Huge Books,Books,113.68,2023-06-17
447,Jeffrey Brooks,bobbyjohnson@example.org,263-637-0887,"173 Coleman Hills, Vincenttown, NM 42740",Bargain Hunter,20,Situation Outdoors,Sports & Outdoors,23.65,2023-08-28
469,Jeremy Hanson,david86@example.com,438-922-9516,"00196 Ronald Ville Suite 059, East Meganborough, SD 63109",Tech Enthusiast,11,Shoulder Clothing,Clothing,475.58,2023-05-06
373,Julia Wood,samantha43@example.net,598-884-0450,"PSC 6134, Box 2822, APO AP 60684",General Shopper,43,Remain Electronics,Electronics,62.97,2023-08-15
134,Dwayne Sexton,frank72@example.org,710-254-4558,"47633 Thompson Village Suite 695, Monteshaven, ME 09239",Bargain Hunter,34,Fire Grocery,Grocery,19.89,2024-11-11
309,Anna Morris,tjones@example.org,198-342-5217,"696 Hernandez Drive, Payneport, FL 67354",Tech Enthusiast,35,Gas Books,Books,87.86,2023-09-20
121,Jose White,meganhart@example.net,878-597-6672,"812 Ramos Isle, Lake Russell, VA 77578",General Shopper,6,Region Beauty,Health & Beauty,82.41,2024-05-24
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,49,Leg Books,Books,251.97,2023-03-24
89,Karen Black,xmiller@example.net,305-066-7435,"75147 Hood Crossroad Suite 117, Michaelhaven, VT 83572",General Shopper,47,Especially Automotive,Automotive,137.23,2023-09-26
74,Julian King,ipotter@example.net,856-039-0671,"USNV Barber, FPO AE 66406",Fashion Lover,12,Grow Supplies,Pet Supplies,78.03,2023-06-26
223,Gregg Johnson,chavezsarah@example.com,034-796-6624,"075 Jackson Stravenue Suite 725, Audreystad, SD 56503",Bargain Hunter,34,Fire Grocery,Grocery,30.29,2024-02-07
195,Amanda Reid,rodriguezjoseph@example.net,218-193-9118,"7216 Kelly River Suite 602, Lauraberg, WA 96485",General Shopper,48,Huge Books,Books,77.18,2023-07-17
183,Sarah Ramos,bhall@example.net,043-455-9845,"PSC 6700, Box 9195, APO AP 78012",Fashion Lover,5,Stay Clothing,Clothing,132.18,2023-10-23
33,Phillip Sanford,yrice@example.net,635-788-1891,"5863 Paul Squares, Kristenton, MT 69515",Fashion Lover,3,Compare Beauty,Health & Beauty,180.23,2023-04-20
67,Michael Lane,fgill@example.org,608-470-3973,"6375 Robert Ways Apt. 898, Leemouth, MI 68662",Fashion Lover,14,Threat Electronics,Electronics,57.01,2024-09-18
146,Joshua Lopez,bcoleman@example.net,431-274-3383,"USNS Rodriguez, FPO AE 17532",Fashion Lover,14,Threat Electronics,Electronics,102.05,2023-06-02
440,Ryan Jones,pvang@example.org,982-204-2691,"Unit 6851 Box 1949, DPO AP 96873",General Shopper,11,Shoulder Clothing,Clothing,32.11,2023-04-01
154,Nathan Williams,stacey62@example.org,013-176-1650,"0265 Smith Passage, Alexandershire, NM 76296",Bargain Hunter,27,Protect Supplies,Pet Supplies,13.93,2024-01-28
179,Mr. Shane Johnson,crawfordlisa@example.org,362-835-4935,"46648 Espinoza Field Suite 943, Richardschester, MT 46206",Bargain Hunter,50,Dream Games,Toys & Games,40.76,2024-10-22
340,Erica Hart,davilajim@example.net,104-671-9844,"9864 Martin Wall Suite 612, North Wendy, NY 67320",Tech Enthusiast,35,Gas Books,Books,352.31,2024-06-30
76,Kenneth Rangel,howardkatherine@example.org,846-070-6765,"95769 Elizabeth Square Apt. 301, Piercehaven, IL 75328",Tech Enthusiast,26,Way Electronics,Electronics,364.6,2024-03-04
218,Sabrina Wilson,loganjared@example.net,248-074-8130,"62009 Silva Causeway, Lopezton, IA 09333",Fashion Lover,47,Especially Automotive,Automotive,105.51,2023-02-25
141,Elizabeth Bennett,ryangregory@example.com,552-008-2123,"6839 Sanchez Mountains Apt. 484, Smithhaven, ME 49408",General Shopper,21,Any Books,Books,117.6,2024-05-13
86,Leslie Fox,emccoy@example.com,577-611-2611,"7736 Valencia Union, Cookfurt, LA 06919",Tech Enthusiast,48,Huge Books,Books,278.24,2023-02-02
267,Kristen Meyers,jeffersonjared@example.com,753-215-3177,"USNS Huber, FPO AE 07515",Tech Enthusiast,43,Remain Electronics,Electronics,240.14,2023-02-08
89,Karen Black,xmiller@example.net,305-066-7435,"75147 Hood Crossroad Suite 117, Michaelhaven, VT 83572",General Shopper,39,Author Outdoors,Sports & Outdoors,196.94,2024-07-01
297,Michaela Taylor,brianna67@example.org,706-403-1256,"41399 Martinez Trafficway Suite 531, East Crystalton, AR 31103",Fashion Lover,33,Ability Beauty,Health & Beauty,290.07,2024-03-25
34,Mrs. Amanda Fields,schmidtclayton@example.org,622-875-3899,"5376 Price Center, Robinsonville, MI 42053",General Shopper,20,Situation Outdoors,Sports & Outdoors,87.81,2023-01-30
140,Danielle Watson,qmiller@example.org,821-566-0815,"592 Booker Streets Suite 119, North Roger, NH 64246",Bargain Hunter,28,Special Supplies,Pet Supplies,44.03,2024-02-25
293,Nicole Williams,orrdebbie@example.com,677-520-9476,"843 Roberto River, East Bradview, ID 92632",Bargain Hunter,11,Shoulder Clothing,Clothing,31.57,2023-01-27
130,Jennifer Lopez,dfuller@example.com,290-817-3173,"3891 Nicole Trace Apt. 330, Lake Grace, KS 87464",General Shopper,34,Fire Grocery,Grocery,167.72,2023-09-13
264,Michael Gonzalez DDS,iesparza@example.org,169-474-1214,"80027 Guerrero Glens, Johnsonstad, VA 92203",Bargain Hunter,7,High Automotive,Automotive,23.14,2024-11-12
259,Mark Smith,afernandez@example.net,996-105-2144,"533 Amy Parkway, Whiteland, NJ 80469",Bargain Hunter,4,Information Games,Toys & Games,21.6,2024-02-27
327,John Hall DDS,ppotts@example.com,930-666-1497,"40851 Logan Mountain Apt. 855, Durhamburgh, MI 92984",Fashion Lover,5,Stay Clothing,Clothing,258.26,2023-10-10
182,Scott Gates,zperkins@example.org,950-689-2850,"36170 Tiffany Mountains Apt. 866, South Jeremy, OH 44072",General Shopper,36,Effect Outdoors,Sports & Outdoors,14.8,2024-03-04
259,Mark Smith,afernandez@example.net,996-105-2144,"533 Amy Parkway, Whiteland, NJ 80469",Bargain Hunter,28,Special Supplies,Pet Supplies,20.16,2024-11-29
262,Pamela Delgado,saramcintyre@example.org,686-350-1906,"4643 Wesley Flat, Christopherland, NM 91177",Bargain Hunter,34,Fire Grocery,Grocery,46.28,2024-11-14
263,Zachary Smith,fware@example.net,590-174-4662,"00992 Wilson Circle Apt. 148, Maxwellfurt, PR 52892",Bargain Hunter,41,Such Clothing,Clothing,11.71,2023-03-31
428,Blake Erickson,lgood@example.org,089-465-0363,"117 Randolph Ways, Harrisland, GA 71158",Bargain Hunter,34,Fire Grocery,Grocery,9.58,2023-10-29
482,Anne Reynolds,brooksphillip@example.org,266-339-3020,"5210 Myers Mills Suite 542, East Tony, GA 89927",Tech Enthusiast,14,Threat Electronics,Electronics,177.15,2024-04-24
393,Daniel Garrett,tuckeralexandra@example.org,680-251-1506,"16401 Michael Hollow Apt. 994, Patriciaside, HI 39818",General Shopper,15,Wide Supplies,Pet Supplies,81.14,2024-07-08
432,Nicole Copeland PhD,heather68@example.org,028-735-3996,"620 Mark Trail, North Michaelbury, UT 85326",General Shopper,41,Such Clothing,Clothing,58.09,2024-05-09
145,Joshua Adkins,james55@example.net,601-071-6374,"Unit 7720 Box 1318, DPO AP 98332",Fashion Lover,30,Fast Beauty,Health & Beauty,241.88,2023-01-30
445,Melissa Morse,jessicabenitez@example.org,844-933-5213,"36823 Hernandez Gardens Apt. 584, Carrbury, MN 58271",Fashion Lover,32,Until Kitchen,Home & Kitchen,230.6,2024-01-19
298,Debra Simmons,alarsen@example.net,348-086-7839,"521 Kaiser Forest, Westborough, RI 96209",Bargain Hunter,10,Despite Outdoors,Sports & Outdoors,33.19,2024-10-26
358,Shannon Gardner,coreysharp@example.com,907-269-4563,"559 Thompson Ports Suite 665, Kendrafort, GU 29091",Tech Enthusiast,29,Difficult Books,Books,478.59,2024-08-08
8,Jessica Palmer,donna62@example.com,712-148-2999,"39502 Roy Points Suite 494, South Karen, SC 51208",General Shopper,50,Dream Games,Toys & Games,28.77,2023-11-26
296,Harry Turner,floreskristy@example.com,319-148-2700,"35590 Mason Ports, Caldwellburgh, VT 70455",Bargain Hunter,34,Fire Grocery,Grocery,13.08,2024-11-20
18,Matthew Barton,cookkathryn@example.com,794-383-2419,"4383 Hoffman Neck, North Kevinfort, LA 75727",Bargain Hunter,45,Right Electronics,Electronics,33.85,2024-11-10
79,Cory Fox,wrightstephanie@example.org,808-602-0804,"79927 Marcus Prairie Suite 590, West Matthewmouth, NJ 69044",General Shopper,45,Right Electronics,Electronics,190.87,2024-05-10
481,Ann Chase,jonessabrina@example.net,173-751-5393,"657 Ronald Hollow Suite 122, West Lorraine, SD 55629",General Shopper,11,Shoulder Clothing,Clothing,115.49,2023-09-01
308,Rhonda Hart,justin85@example.net,032-240-8566,"790 Lauren Well, East Erinmouth, TN 03419",Fashion Lover,24,Day Supplies,Pet Supplies,217.07,2024-05-03
485,Alexa Herrera,stephaniemoreno@example.net,721-584-1283,"24934 Harvey Ridges Apt. 081, New Carolinestad, IN 41165",Tech Enthusiast,26,Way Electronics,Electronics,195.04,2023-11-09
294,Jeffrey Robinson,robertflores@example.org,162-629-5947,"70815 Williams Walk Apt. 744, Caintown, NJ 73774",Tech Enthusiast,32,Until Kitchen,Home & Kitchen,209.22,2024-10-29
230,Raven Lee,moranrobert@example.com,852-985-7778,"646 Michael Shore Apt. 595, West Andrewville, ID 43086",Bargain Hunter,11,Shoulder Clothing,Clothing,42.19,2023-12-01
260,Brian Hunter,jamesthomas@example.com,501-179-9505,"1754 Allen Hill Apt. 216, Riverahaven, PR 08169",General Shopper,37,Building Games,Toys & Games,132.7,2024-07-21
481,Ann Chase,jonessabrina@example.net,173-751-5393,"657 Ronald Hollow Suite 122, West Lorraine, SD 55629",General Shopper,16,Though Outdoors,Sports & Outdoors,117.57,2024-01-16
369,Tiffany Donovan,dylan02@example.com,746-937-9300,"113 Flores Forks Suite 841, Port Linda, NC 72620",General Shopper,5,Stay Clothing,Clothing,127.82,2024-03-17
491,Courtney Cunningham,pwells@example.org,867-782-4189,"9497 Holly Knolls Apt. 783, Dodsonside, OH 62133",General Shopper,19,Economic Games,Toys & Games,122.7,2023-11-12
484,Colleen Gonzalez,dhenderson@example.org,169-289-7516,"23505 Denise Junction, Georgefurt, FM 13727",Bargain Hunter,49,Leg Books,Books,39.7,2024-12-10
95,Rebekah Nixon,sophia75@example.org,602-737-7832,"6677 Neil Vista Apt. 089, Rebeccamouth, PA 06704",Bargain Hunter,34,Fire Grocery,Grocery,7.61,2024-06-26
47,Karen Ford,pamela83@example.org,797-309-7969,"PSC 9788, Box 8618, APO AE 60437",Tech Enthusiast,11,Shoulder Clothing,Clothing,457.47,2024-12-15
231,Samuel Mathews,steven44@example.net,456-882-0188,"9373 Leonard Gateway, New Johnmouth, MI 30374",General Shopper,9,Tonight Books,Books,139.04,2023-09-28
273,Mitchell Farmer,wardmike@example.net,354-310-9926,"209 Welch Mews Apt. 632, Pamview, TX 50692",Bargain Hunter,34,Fire Grocery,Grocery,15.11,2024-12-18
327,John Hall DDS,ppotts@example.com,930-666-1497,"40851 Logan Mountain Apt. 855, Durhamburgh, MI 92984",Fashion Lover,41,Such Clothing,Clothing,27.13,2023-07-27
4,Emily Guzman,kathleenrogers@example.net,601-140-1700,"422 Sheila Courts, Penningtonborough, FM 91867",General Shopper,47,Especially Automotive,Automotive,180.54,2024-08-14
191,Annette Allen,mrivera@example.net,274-891-8859,"0245 George Prairie Apt. 242, Lake Jeremiahfurt, PW 70702",Bargain Hunter,32,Until Kitchen,Home & Kitchen,33.21,2023-09-07
480,Guy Lee,carloswilson@example.net,084-967-1616,"974 Angela Loop Suite 781, Kristinland, WV 27241",Bargain Hunter,3,Compare Beauty,Health & Beauty,38.22,2024-04-18
106,Beverly Hernandez,peterbishop@example.org,400-346-0454,"654 Campbell Circle Apt. 998, Dayburgh, FM 74769",Bargain Hunter,34,Fire Grocery,Grocery,32.13,2023-02-12
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,26,Way Electronics,Electronics,366.31,2023-05-29
379,Gregory Rodgers,wellison@example.org,228-425-8408,"89829 Haynes Fork, Lake Robertborough, HI 27057",Bargain Hunter,8,Yes Beauty,Health & Beauty,23.7,2024-08-28
207,Stephen Malone,tonyareyes@example.net,251-492-2913,"4248 Grant Camp Suite 372, East Brianport, PR 17300",Bargain Hunter,24,Day Supplies,Pet Supplies,27.17,2024-11-17
425,Daniel Reyes,gabriela94@example.org,517-370-4302,"00274 Schmidt Pine Apt. 355, North Daniellebury, NE 97437",General Shopper,5,Stay Clothing,Clothing,151.62,2023-05-24
454,Robert Jensen,zweaver@example.net,324-503-4877,"01440 Robert Pines Apt. 327, Jenningsport, PR 01788",Fashion Lover,3,Compare Beauty,Health & Beauty,56.71,2024-02-26
315,Katherine Villarreal,zachary52@example.com,578-466-8710,"035 Danielle Summit, Nixonview, PR 62437",Bargain Hunter,32,Until Kitchen,Home & Kitchen,9.31,2023-11-04
183,Sarah Ramos,bhall@example.net,043-455-9845,"PSC 6700, Box 9195, APO AP 78012",Fashion Lover,11,Shoulder Clothing,Clothing,287.54,2024-11-13
91,Andrew Franco,vhudson@example.com,389-847-3209,"4567 Jones Streets Apt. 288, Peggybury, AS 19374",General Shopper,24,Day Supplies,Pet Supplies,41.06,2023-06-05
159,Nicholas Rios,bryan40@example.org,478-665-7884,"39606 Jennifer Hill, New Patriciaville, VT 45805",Fashion Lover,25,Shoulder Beauty,Health & Beauty,176.38,2024-07-02
